"Datetime","Day_local","Time_local","Filename","Temp.C.","Press.hPa.","Dia","Bin_num","dNdLogDP","Location","Date","Time"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,58.291196,10,1270.983604,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,62.634238,11,909.860179,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,67.335426,12,819.117453,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,72.429947,13,647.942698,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,77.957329,14,598.678712,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,83.962103,15,696.427103,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,90.494571,16,688.197743,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,97.611716,17,613.61859,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,105.378259,18,787.2021,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,113.867905,19,776.1853,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,123.164789,20,709.214071,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,133.365177,21,877.832717,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,144.57943,22,702.880519,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,156.934288,23,624.76732,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,170.575483,24,853.640531,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,185.670742,25,729.450403,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,202.413171,26,596.25966,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,221.025063,27,508.379515,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,241.779845,28,389.481784,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,264.939011,29,319.106286,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:10,"230318","12:32:10","230318B",30.9,1023.3,290.854376,30,152.544633,"SB",2023-03-18,"02:32:10"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,31.046072,1,14.714347,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,33.255629,2,22.207815,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,35.631056,3,101.946329,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,38.186181,4,249.507016,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,40.936209,5,402.558373,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,43.897882,6,624.075166,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,47.089686,7,383.443417,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,50.532067,8,395.061781,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,54.247702,9,761.877558,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,58.261796,10,460.73175,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,62.60244,11,743.016218,"SB",2023-03-18,"02:32:43"
2023-03-18 02:32:43,"230318","12:32:43","230318B",30.7,1023.3,67.301022,12,960.55302,"SB",2023-03-18,"02:32:43"
